ZipCode|ZipCodeType|City|State|Lattitude|Longitude|Location
15446|Standard|Indian Head|PA|40.01|-79.39|NA-US-PA-INDIAN HEAD
15447|PO Box|Isabella|PA|39.95|-79.93|NA-US-PA-ISABELLA
15448|PO Box|Jacobs Creek|PA|40.19|-79.73|NA-US-PA-JACOBS CREEK
15449|PO Box|Keisterville|PA|39.94|-79.77|NA-US-PA-KEISTERVILLE
15450|Standard|La Belle|PA|39.96|-79.94|NA-US-PA-LA BELLE
15451|Standard|Lake Lynn|PA|39.74|-79.84|NA-US-PA-LAKE LYNN
15454|PO Box|Leckrone|PA|39.86|-79.87|NA-US-PA-LECKRONE
15455|PO Box|Leisenring|PA|40.00|-79.61|NA-US-PA-LEISENRING
15456|Standard|Lemont Furnace|PA|39.92|-79.64|NA-US-PA-LEMONT FURNACE
15458|Standard|Mc Clellandtown|PA|39.88|-79.86|NA-US-PA-MC CLELLANDTOWN
15459|Standard|Markleysburg|PA|39.73|-79.45|NA-US-PA-MARKLEYSBURG
15460|PO Box|Martin|PA|39.80|-79.89|NA-US-PA-MARTIN
15461|Standard|Masontown|PA|39.84|-79.90|NA-US-PA-MASONTOWN
15462|Standard|Melcroft|PA|40.06|-79.36|NA-US-PA-MELCROFT
15463|PO Box|Merrittstown|PA|39.96|-79.86|NA-US-PA-MERRITTSTOWN
15464|Standard|Mill Run|PA|39.96|-79.45|NA-US-PA-MILL RUN
15465|PO Box|Mount Braddock|PA|39.94|-79.67|NA-US-PA-MOUNT BRADDOCK
15466|PO Box|Newell|PA|40.07|-79.88|NA-US-PA-NEWELL
15467|PO Box|New Geneva|PA|39.78|-79.89|NA-US-PA-NEW GENEVA
15468|Standard|New Salem|PA|39.90|-76.79|NA-US-PA-NEW SALEM
15469|Standard|Normalville|PA|40.02|-79.40|NA-US-PA-NORMALVILLE
15470|Standard|Ohiopyle|PA|39.86|-79.49|NA-US-PA-OHIOPYLE
15472|PO Box|Oliver|PA|39.91|-79.72|NA-US-PA-OLIVER
15473|Standard|Perryopolis|PA|40.08|-79.75|NA-US-PA-PERRYOPOLIS
15474|Standard|Point Marion|PA|39.73|-79.90|NA-US-PA-POINT MARION
15475|PO Box|Republic|PA|39.96|-79.87|NA-US-PA-REPUBLIC
15476|PO Box|Ronco|PA|39.86|-79.90|NA-US-PA-RONCO
15477|PO Box|Roscoe|PA|40.07|-79.86|NA-US-PA-ROSCOE
15478|Standard|Smithfield|PA|39.80|-79.80|NA-US-PA-SMITHFIELD
15479|Standard|Smithton|PA|40.15|-79.74|NA-US-PA-SMITHTON
15480|Standard|Smock|PA|39.99|-79.75|NA-US-PA-SMOCK
15482|PO Box|Star Junction|PA|40.10|-79.74|NA-US-PA-STAR JUNCTION
15483|PO Box|Stockdale|PA|40.08|-79.85|NA-US-PA-STOCKDALE
15484|PO Box|Uledi|PA|39.87|-79.70|NA-US-PA-ULEDI
15485|PO Box|Ursina|PA|39.81|-79.33|NA-US-PA-URSINA
15486|Standard|Vanderbilt|PA|40.03|-79.66|NA-US-PA-VANDERBILT
15488|Standard|Waltersburg|PA|39.98|-79.77|NA-US-PA-WALTERSBURG
15489|PO Box|West Leisenring|PA|39.96|-79.71|NA-US-PA-WEST LEISENRING
15490|Standard|White|PA|40.07|-79.42|NA-US-PA-WHITE
15492|PO Box|Wickhaven|PA|40.11|-79.75|NA-US-PA-WICKHAVEN
15501|Standard|Somerset|PA|40.00|-79.07|NA-US-PA-SOMERSET
15502|PO Box|Hidden Valley|PA|40.04|-79.11|NA-US-PA-HIDDEN VALLEY
15510|Unique|Somerset|PA|40.00|-79.07|NA-US-PA-SOMERSET
15520|PO Box|Acosta|PA|40.10|-79.04|NA-US-PA-ACOSTA
15521|Standard|Alum Bank|PA|40.19|-78.62|NA-US-PA-ALUM BANK
15522|Standard|Bedford|PA|40.01|-78.50|NA-US-PA-BEDFORD
15530|Standard|Berlin|PA|39.92|-78.95|NA-US-PA-BERLIN
15531|Standard|Boswell|PA|40.16|-79.02|NA-US-PA-BOSWELL
15532|PO Box|Boynton|PA|39.78|-79.01|NA-US-PA-BOYNTON
15533|Standard|Breezewood|PA|39.99|-78.24|NA-US-PA-BREEZEWOOD
15534|Standard|Buffalo Mills|PA|39.92|-78.63|NA-US-PA-BUFFALO MILLS
15535|Standard|Clearville|PA|39.91|-78.37|NA-US-PA-CLEARVILLE
15536|Standard|Crystal Spring|PA|39.93|-78.21|NA-US-PA-CRYSTAL SPRING
15537|Standard|Everett|PA|40.01|-78.36|NA-US-PA-EVERETT
15538|Standard|Fairhope|PA|39.89|-78.83|NA-US-PA-FAIRHOPE
15539|Standard|Fishertown|PA|40.12|-78.58|NA-US-PA-FISHERTOWN
15540|Standard|Fort Hill|PA|39.86|-79.24|NA-US-PA-FORT HILL
15541|Standard|Friedens|PA|40.04|-79.00|NA-US-PA-FRIEDENS
15542|Standard|Garrett|PA|39.86|-79.06|NA-US-PA-GARRETT
15544|PO Box|Gray|PA|40.19|-79.04|NA-US-PA-GRAY
15545|Standard|Hyndman|PA|39.82|-78.72|NA-US-PA-HYNDMAN
15546|Standard|Jenners|PA|40.14|-79.08|NA-US-PA-JENNERS
15547|PO Box|Jennerstown|PA|40.16|-79.06|NA-US-PA-JENNERSTOWN
15548|Standard|Kantner|PA|40.11|-78.96|NA-US-PA-KANTNER
15549|PO Box|Listie|PA|40.04|-79.12|NA-US-PA-LISTIE
15550|Standard|Manns Choice|PA|40.00|-78.59|NA-US-PA-MANNS CHOICE
15551|Standard|Markleton|PA|39.87|-79.29|NA-US-PA-MARKLETON
15552|Standard|Meyersdale|PA|39.81|-79.02|NA-US-PA-MEYERSDALE
15553|PO Box|New Baltimore|PA|39.98|-78.77|NA-US-PA-NEW BALTIMORE
15554|Standard|New Paris|PA|40.10|-78.64|NA-US-PA-NEW PARIS
15555|PO Box|Quecreek|PA|40.04|-79.12|NA-US-PA-QUECREEK
15557|Standard|Rockwood|PA|39.91|-79.15|NA-US-PA-ROCKWOOD
15558|Standard|Salisbury|PA|39.75|-79.08|NA-US-PA-SALISBURY
15559|Standard|Schellsburg|PA|40.04|-78.64|NA-US-PA-SCHELLSBURG
15560|PO Box|Shanksville|PA|40.01|-78.90|NA-US-PA-SHANKSVILLE
15561|PO Box|Sipesville|PA|40.04|-79.12|NA-US-PA-SIPESVILLE
15562|Standard|Springs|PA|39.74|-79.09|NA-US-PA-SPRINGS
15563|Standard|Stoystown|PA|40.10|-78.95|NA-US-PA-STOYSTOWN
15564|Standard|Wellersburg|PA|39.72|-78.84|NA-US-PA-WELLERSBURG
15565|Standard|West Salisbury|PA|39.78|-79.01|NA-US-PA-WEST SALISBURY
15601|Standard|Greensburg|PA|40.31|-79.54|NA-US-PA-GREENSBURG
15605|Unique|Greensburg|PA|40.31|-79.54|NA-US-PA-GREENSBURG
15606|Unique|Greensburg|PA|40.31|-79.54|NA-US-PA-GREENSBURG
15610|Standard|Acme|PA|40.09|-79.48|NA-US-PA-ACME
15611|Standard|Adamsburg|PA|40.31|-79.65|NA-US-PA-ADAMSBURG
15612|Standard|Alverton|PA|40.12|-79.56|NA-US-PA-ALVERTON
15613|Standard|Apollo|PA|40.58|-79.56|NA-US-PA-APOLLO
15615|Standard|Ardara|PA|40.36|-79.73|NA-US-PA-ARDARA
15616|PO Box|Armbrust|PA|40.24|-79.55|NA-US-PA-ARMBRUST
15617|PO Box|Arona|PA|40.26|-79.65|NA-US-PA-ARONA
15618|Standard|Avonmore|PA|40.52|-79.47|NA-US-PA-AVONMORE
15619|PO Box|Bovard|PA|40.34|-79.53|NA-US-PA-BOVARD
15620|Standard|Bradenville|PA|40.30|-79.30|NA-US-PA-BRADENVILLE
15621|PO Box|Calumet|PA|40.20|-79.50|NA-US-PA-CALUMET
15622|Standard|Champion|PA|40.04|-79.32|NA-US-PA-CHAMPION
15623|Standard|Claridge|PA|40.32|-79.65|NA-US-PA-CLARIDGE
15624|PO Box|Crabtree|PA|40.34|-79.53|NA-US-PA-CRABTREE
15625|PO Box|Darragh|PA|40.25|-79.67|NA-US-PA-DARRAGH
15626|Standard|Delmont|PA|40.41|-79.57|NA-US-PA-DELMONT
15627|Standard|Derry|PA|40.33|-79.30|NA-US-PA-DERRY
15628|Standard|Donegal|PA|40.11|-79.38|NA-US-PA-DONEGAL
15629|PO Box|East Vandergrift|PA|40.59|-79.56|NA-US-PA-EAST VANDERGRIFT
15631|PO Box|Everson|PA|40.09|-79.58|NA-US-PA-EVERSON
15632|Standard|Export|PA|40.41|-79.62|NA-US-PA-EXPORT
15633|PO Box|Forbes Road|PA|40.34|-79.53|NA-US-PA-FORBES ROAD
15634|Standard|Grapeville|PA|40.30|-79.59|NA-US-PA-GRAPEVILLE
15635|PO Box|Hannastown|PA|40.34|-79.53|NA-US-PA-HANNASTOWN
15636|Standard|Harrison City|PA|40.37|-79.67|NA-US-PA-HARRISON CITY
15637|Standard|Herminie|PA|40.23|-79.71|NA-US-PA-HERMINIE
15638|PO Box|Hostetter|PA|40.27|-79.41|NA-US-PA-HOSTETTER
15639|Standard|Hunker|PA|40.20|-79.61|NA-US-PA-HUNKER
15640|PO Box|Hutchinson|PA|40.23|-79.71|NA-US-PA-HUTCHINSON
15641|Standard|Hyde Park|PA|40.63|-79.58|NA-US-PA-HYDE PARK
15642|Standard|Irwin|PA|40.32|-79.69|NA-US-PA-IRWIN
15644|Standard|Jeannette|PA|40.33|-79.62|NA-US-PA-JEANNETTE
15646|Standard|Jones Mills|PA|40.06|-79.31|NA-US-PA-JONES MILLS
15647|Standard|Larimer|PA|40.35|-79.72|NA-US-PA-LARIMER
15650|Standard|Latrobe|PA|40.31|-79.38|NA-US-PA-LATROBE
15655|Standard|Laughlintown|PA|40.19|-79.16|NA-US-PA-LAUGHLINTOWN
15656|Standard|Leechburg|PA|40.63|-79.60|NA-US-PA-LEECHBURG
15658|Standard|Ligonier|PA|40.24|-79.23|NA-US-PA-LIGONIER
15660|PO Box|Lowber|PA|40.23|-79.71|NA-US-PA-LOWBER
15661|Standard|Loyalhanna|PA|40.30|-79.34|NA-US-PA-LOYALHANNA
15662|PO Box|Luxor|PA|40.34|-79.53|NA-US-PA-LUXOR
15663|PO Box|Madison|PA|40.24|-79.67|NA-US-PA-MADISON
15664|PO Box|Mammoth|PA|40.16|-79.51|NA-US-PA-MAMMOTH
15665|Standard|Manor|PA|40.34|-79.67|NA-US-PA-MANOR
15666|Standard|Mount Pleasant|PA|40.15|-79.54|NA-US-PA-MOUNT PLEASANT
15668|Standard|Murrysville|PA|40.46|-79.67|NA-US-PA-MURRYSVILLE
15670|Standard|New Alexandria|PA|40.39|-79.41|NA-US-PA-NEW ALEXANDRIA
15671|Standard|New Derry|PA|40.32|-79.30|NA-US-PA-NEW DERRY
15672|Standard|New Stanton|PA|40.22|-79.60|NA-US-PA-NEW STANTON
15673|PO Box|North Apollo|PA|40.59|-79.55|NA-US-PA-NORTH APOLLO
15674|PO Box|Norvelt|PA|40.16|-79.51|NA-US-PA-NORVELT
15675|Standard|Penn|PA|40.32|-79.64|NA-US-PA-PENN
15676|PO Box|Pleasant Unity|PA|40.27|-79.42|NA-US-PA-PLEASANT UNITY
15677|Standard|Rector|PA|40.17|-79.22|NA-US-PA-RECTOR
15678|Standard|Rillton|PA|40.27|-79.72|NA-US-PA-RILLTON
15679|Standard|Ruffs Dale|PA|40.15|-79.63|NA-US-PA-RUFFS DALE
15680|PO Box|Salina|PA|40.53|-79.56|NA-US-PA-SALINA
15681|Standard|Saltsburg|PA|40.48|-79.44|NA-US-PA-SALTSBURG
15682|PO Box|Schenley|PA|40.68|-79.64|NA-US-PA-SCHENLEY
15683|Standard|Scottdale|PA|40.10|-79.58|NA-US-PA-SCOTTDALE
15684|Standard|Slickville|PA|40.46|-79.50|NA-US-PA-SLICKVILLE
15685|PO Box|Southwest|PA|40.18|-79.49|NA-US-PA-SOUTHWEST
15686|Standard|Spring Church|PA|40.62|-79.44|NA-US-PA-SPRING CHURCH
15687|Standard|Stahlstown|PA|40.13|-79.29|NA-US-PA-STAHLSTOWN
15688|Standard|Tarrs|PA|40.15|-79.56|NA-US-PA-TARRS
15689|PO Box|United|PA|40.16|-79.54|NA-US-PA-UNITED
15690|Standard|Vandergrift|PA|40.59|-79.57|NA-US-PA-VANDERGRIFT
15691|PO Box|Wendel|PA|40.34|-79.53|NA-US-PA-WENDEL
15692|Standard|Westmoreland City|PA|40.27|-79.54|NA-US-PA-WESTMORELAND CITY
15693|PO Box|Whitney|PA|40.27|-79.41|NA-US-PA-WHITNEY
15695|PO Box|Wyano|PA|40.19|-79.73|NA-US-PA-WYANO
15696|PO Box|Youngstown|PA|40.28|-79.36|NA-US-PA-YOUNGSTOWN
15697|Standard|Youngwood|PA|40.24|-79.58|NA-US-PA-YOUNGWOOD
15698|Standard|Yukon|PA|40.21|-79.68|NA-US-PA-YUKON
15701|Standard|Indiana|PA|40.62|-79.15|NA-US-PA-INDIANA
15705|Unique|Indiana|PA|40.62|-79.15|NA-US-PA-INDIANA
15710|PO Box|Alverda|PA|40.63|-78.87|NA-US-PA-ALVERDA
15711|Standard|Anita|PA|41.01|-78.96|NA-US-PA-ANITA
15712|PO Box|Arcadia|PA|40.77|-78.85|NA-US-PA-ARCADIA
15713|Standard|Aultman|PA|40.54|-79.22|NA-US-PA-AULTMAN
15714|Standard|Northern Cambria|PA|40.66|-78.78|NA-US-PA-NORTHERN CAMBRIA
15715|PO Box|Big Run|PA|40.96|-78.87|NA-US-PA-BIG RUN
15716|PO Box|Black Lick|PA|40.46|-79.18|NA-US-PA-BLACK LICK
15717|Standard|Blairsville|PA|40.43|-79.26|NA-US-PA-BLAIRSVILLE
15720|PO Box|Brush Valley|PA|40.53|-79.06|NA-US-PA-BRUSH VALLEY
15721|PO Box|Burnside|PA|40.81|-78.78|NA-US-PA-BURNSIDE
15722|Standard|Carrolltown|PA|40.60|-78.70|NA-US-PA-CARROLLTOWN
15723|PO Box|Chambersville|PA|40.72|-79.14|NA-US-PA-CHAMBERSVILLE
15724|Standard|Cherry Tree|PA|40.72|-78.80|NA-US-PA-CHERRY TREE
15725|Standard|Clarksburg|PA|40.49|-79.36|NA-US-PA-CLARKSBURG
15727|PO Box|Clune|PA|40.57|-79.29|NA-US-PA-CLUNE
15728|Standard|Clymer|PA|40.66|-79.01|NA-US-PA-CLYMER
15729|Standard|Commodore|PA|40.69|-78.90|NA-US-PA-COMMODORE
15730|Standard|Coolspring|PA|40.95|-78.92|NA-US-PA-COOLSPRING
15731|PO Box|Coral|PA|40.51|-79.20|NA-US-PA-CORAL
15732|Standard|Creekside|PA|40.68|-79.19|NA-US-PA-CREEKSIDE
15733|PO Box|De Lancey|PA|40.98|-78.97|NA-US-PA-DE LANCEY
15734|PO Box|Dixonville|PA|40.73|-79.02|NA-US-PA-DIXONVILLE
15736|PO Box|Elderton|PA|40.69|-79.34|NA-US-PA-ELDERTON
15737|PO Box|Elmora|PA|40.60|-78.73|NA-US-PA-ELMORA
15738|PO Box|Emeigh|PA|40.69|-78.76|NA-US-PA-EMEIGH
15739|PO Box|Ernest|PA|40.67|-79.16|NA-US-PA-ERNEST
15740|Standard|Frostburg|PA|40.96|-79.03|NA-US-PA-FROSTBURG
15741|PO Box|Gipsy|PA|40.80|-78.88|NA-US-PA-GIPSY
15742|Standard|Glen Campbell|PA|40.81|-78.83|NA-US-PA-GLEN CAMPBELL
15744|Standard|Hamilton|PA|40.92|-79.09|NA-US-PA-HAMILTON
15745|PO Box|Heilwood|PA|40.61|-78.91|NA-US-PA-HEILWOOD
15746|PO Box|Hillsdale|PA|40.75|-78.88|NA-US-PA-HILLSDALE
15747|Standard|Home|PA|40.78|-79.15|NA-US-PA-HOME
15748|Standard|Homer City|PA|40.53|-79.15|NA-US-PA-HOMER CITY
15750|Standard|Josephine|PA|40.48|-79.19|NA-US-PA-JOSEPHINE
15752|PO Box|Kent|PA|40.53|-79.28|NA-US-PA-KENT
15753|Standard|La Jose|PA|40.81|-78.62|NA-US-PA-LA JOSE
15754|PO Box|Lucernemines|PA|40.55|-79.15|NA-US-PA-LUCERNEMINES
15756|PO Box|Mc Intyre|PA|40.59|-79.30|NA-US-PA-MC INTYRE
15757|Standard|Mahaffey|PA|40.87|-78.72|NA-US-PA-MAHAFFEY
15758|Standard|Marchand|PA|40.87|-79.04|NA-US-PA-MARCHAND
15759|Standard|Marion Center|PA|40.77|-79.04|NA-US-PA-MARION CENTER
15760|Standard|Marsteller|PA|40.64|-78.81|NA-US-PA-MARSTELLER
15761|Standard|Mentcle|PA|40.63|-78.88|NA-US-PA-MENTCLE
15762|Standard|Nicktown|PA|40.59|-78.81|NA-US-PA-NICKTOWN
15763|Standard|Northpoint|PA|40.90|-79.12|NA-US-PA-NORTHPOINT
15764|Standard|Oliveburg|PA|40.99|-79.03|NA-US-PA-OLIVEBURG
15765|Standard|Penn Run|PA|40.62|-78.97|NA-US-PA-PENN RUN
15767|Standard|Punxsutawney|PA|40.94|-78.97|NA-US-PA-PUNXSUTAWNEY
15770|Standard|Ringgold|PA|40.98|-79.14|NA-US-PA-RINGGOLD
15771|Standard|Rochester Mills|PA|40.82|-79.00|NA-US-PA-ROCHESTER MILLS
15772|Standard|Rossiter|PA|40.86|-78.94|NA-US-PA-ROSSITER
15773|Standard|Saint Benedict|PA|40.60|-78.73|NA-US-PA-SAINT BENEDICT
15774|Standard|Shelocta|PA|40.65|-79.30|NA-US-PA-SHELOCTA
15775|Standard|Spangler|PA|40.64|-78.77|NA-US-PA-SPANGLER
15776|Standard|Sprankle Mills|PA|41.02|-79.08|NA-US-PA-SPRANKLE MILLS
15777|Standard|Starford|PA|40.69|-78.97|NA-US-PA-STARFORD
15778|Standard|Timblin|PA|40.96|-79.19|NA-US-PA-TIMBLIN
15779|PO Box|Torrance|PA|40.36|-79.30|NA-US-PA-TORRANCE
15780|Standard|Valier|PA|40.92|-79.08|NA-US-PA-VALIER
15781|PO Box|Walston|PA|40.96|-79.00|NA-US-PA-WALSTON
15783|PO Box|West Lebanon|PA|40.60|-79.35|NA-US-PA-WEST LEBANON
15784|Standard|Worthville|PA|41.02|-79.14|NA-US-PA-WORTHVILLE
15801|Standard|Du Bois|PA|41.14|-78.73|NA-US-PA-DU BOIS
15821|Standard|Benezett|PA|41.31|-78.33|NA-US-PA-BENEZETT
15822|Standard|Brandy Camp|PA|41.34|-78.70|NA-US-PA-BRANDY CAMP
15823|Standard|Brockport|PA|41.27|-78.73|NA-US-PA-BROCKPORT
15824|Standard|Brockway|PA|41.24|-78.79|NA-US-PA-BROCKWAY
15825|Standard|Brookville|PA|41.16|-79.08|NA-US-PA-BROOKVILLE
15827|Standard|Byrnedale|PA|41.31|-78.48|NA-US-PA-BYRNEDALE
15828|Standard|Clarington|PA|41.32|-79.14|NA-US-PA-CLARINGTON
15829|Standard|Corsica|PA|41.18|-79.20|NA-US-PA-CORSICA
15831|PO Box|Dagus Mines|PA|41.36|-78.59|NA-US-PA-DAGUS MINES
15832|Standard|Driftwood|PA|41.34|-78.13|NA-US-PA-DRIFTWOOD
15834|Standard|Emporium|PA|41.51|-78.23|NA-US-PA-EMPORIUM
15840|Standard|Falls Creek|PA|41.14|-78.80|NA-US-PA-FALLS CREEK
15841|PO Box|Force|PA|41.26|-78.49|NA-US-PA-FORCE
15845|Standard|Johnsonburg|PA|41.49|-78.67|NA-US-PA-JOHNSONBURG
15846|Standard|Kersey|PA|41.32|-78.60|NA-US-PA-KERSEY
15847|PO Box|Knox Dale|PA|41.09|-79.03|NA-US-PA-KNOX DALE
15848|Standard|Luthersburg|PA|41.03|-78.74|NA-US-PA-LUTHERSBURG
15849|Standard|Penfield|PA|41.21|-78.60|NA-US-PA-PENFIELD
15851|Standard|Reynoldsville|PA|41.09|-78.88|NA-US-PA-REYNOLDSVILLE
15853|Standard|Ridgway|PA|41.42|-78.72|NA-US-PA-RIDGWAY
15856|Standard|Rockton|PA|41.08|-78.66|NA-US-PA-ROCKTON
15857|Standard|Saint Marys|PA|41.42|-78.55|NA-US-PA-SAINT MARYS
15860|Standard|Sigel|PA|41.28|-79.12|NA-US-PA-SIGEL
15861|Standard|Sinnamahoning|PA|41.38|-78.05|NA-US-PA-SINNAMAHONING
15863|PO Box|Stump Creek|PA|41.01|-78.83|NA-US-PA-STUMP CREEK
15864|Standard|Summerville|PA|41.11|-79.18|NA-US-PA-SUMMERVILLE
15865|Standard|Sykesville|PA|41.04|-78.81|NA-US-PA-SYKESVILLE
15866|Standard|Troutville|PA|41.02|-78.78|NA-US-PA-TROUTVILLE
15868|Standard|Weedville|PA|41.26|-78.49|NA-US-PA-WEEDVILLE
15870|Standard|Wilcox|PA|41.58|-78.68|NA-US-PA-WILCOX
15901|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15902|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15904|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15905|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15906|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15907|PO Box|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15909|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15915|Standard|Johnstown|PA|40.32|-78.91|NA-US-PA-JOHNSTOWN
15920|Standard|Armagh|PA|40.45|-79.03|NA-US-PA-ARMAGH
15921|PO Box|Beaverdale|PA|40.32|-78.69|NA-US-PA-BEAVERDALE
15922|PO Box|Belsano|PA|40.55|-78.86|NA-US-PA-BELSANO
15923|Standard|Bolivar|PA|40.39|-79.15|NA-US-PA-BOLIVAR
15924|Standard|Cairnbrook|PA|40.11|-78.81|NA-US-PA-CAIRNBROOK
15925|PO Box|Cassandra|PA|40.40|-78.64|NA-US-PA-CASSANDRA
15926|Standard|Central City|PA|40.10|-78.80|NA-US-PA-CENTRAL CITY
15927|Standard|Colver|PA|40.54|-78.78|NA-US-PA-COLVER
15928|Standard|Davidsville|PA|40.23|-78.93|NA-US-PA-DAVIDSVILLE
15929|PO Box|Dilltown|PA|40.47|-78.99|NA-US-PA-DILLTOWN
15930|PO Box|Dunlo|PA|40.28|-78.73|NA-US-PA-DUNLO
15931|Standard|Ebensburg|PA|40.48|-78.72|NA-US-PA-EBENSBURG
15934|PO Box|Elton|PA|40.33|-78.77|NA-US-PA-ELTON
15935|Standard|Hollsopple|PA|40.24|-78.96|NA-US-PA-HOLLSOPPLE
15936|Standard|Hooversville|PA|40.15|-78.91|NA-US-PA-HOOVERSVILLE
15937|PO Box|Jerome|PA|40.21|-78.98|NA-US-PA-JEROME
15938|Standard|Lilly|PA|40.42|-78.62|NA-US-PA-LILLY
15940|Standard|Loretto|PA|40.50|-78.63|NA-US-PA-LORETTO
15942|Standard|Mineral Point|PA|40.38|-78.82|NA-US-PA-MINERAL POINT
15943|Standard|Nanty Glo|PA|40.47|-78.83|NA-US-PA-NANTY GLO
15944|Standard|New Florence|PA|40.37|-79.07|NA-US-PA-NEW FLORENCE
15945|Standard|Parkhill|PA|40.36|-78.86|NA-US-PA-PARKHILL
15946|Standard|Portage|PA|40.38|-78.67|NA-US-PA-PORTAGE
15948|PO Box|Revloc|PA|40.49|-78.74|NA-US-PA-REVLOC
15949|Standard|Robinson|PA|40.41|-79.13|NA-US-PA-ROBINSON
15951|PO Box|Saint Michael|PA|40.33|-78.78|NA-US-PA-SAINT MICHAEL
15952|Standard|Salix|PA|40.29|-78.71|NA-US-PA-SALIX
15953|Standard|Seanor|PA|40.22|-78.89|NA-US-PA-SEANOR
15954|Standard|Seward|PA|40.41|-79.02|NA-US-PA-SEWARD
15955|Standard|Sidman|PA|40.32|-78.76|NA-US-PA-SIDMAN
15956|Standard|South Fork|PA|40.36|-78.79|NA-US-PA-SOUTH FORK
15957|Standard|Strongstown|PA|40.56|-78.91|NA-US-PA-STRONGSTOWN
15958|Standard|Summerhill|PA|40.37|-78.76|NA-US-PA-SUMMERHILL
15959|PO Box|Tire Hill|PA|40.27|-78.92|NA-US-PA-TIRE HILL
15960|PO Box|Twin Rocks|PA|40.52|-78.85|NA-US-PA-TWIN ROCKS
15961|Standard|Vintondale|PA|40.47|-78.91|NA-US-PA-VINTONDALE
15962|PO Box|Wilmore|PA|40.38|-78.71|NA-US-PA-WILMORE
15963|Standard|Windber|PA|40.23|-78.82|NA-US-PA-WINDBER
16001|Standard|Butler|PA|40.86|-79.89|NA-US-PA-BUTLER
16002|Standard|Butler|PA|40.86|-79.89|NA-US-PA-BUTLER
16003|PO Box|Butler|PA|40.86|-79.89|NA-US-PA-BUTLER
16016|Unique|Boyers|PA|41.11|-79.90|NA-US-PA-BOYERS
16017|Unique|Boyers|PA|41.11|-79.90|NA-US-PA-BOYERS
16018|Unique|Boyers|PA|41.11|-79.90|NA-US-PA-BOYERS
16020|Standard|Boyers|PA|41.11|-79.90|NA-US-PA-BOYERS
16021|Standard|Branchton|PA|41.08|-79.97|NA-US-PA-BRANCHTON
16022|PO Box|Bruin|PA|41.05|-79.72|NA-US-PA-BRUIN
16023|Standard|Cabot|PA|40.78|-79.75|NA-US-PA-CABOT
16024|PO Box|Callery|PA|40.73|-80.03|NA-US-PA-CALLERY
16025|Standard|Chicora|PA|40.94|-79.74|NA-US-PA-CHICORA
16027|PO Box|Connoquenessing|PA|40.81|-80.01|NA-US-PA-CONNOQUENESSING
16028|Standard|East Brady|PA|40.98|-79.61|NA-US-PA-EAST BRADY
16029|PO Box|East Butler|PA|40.87|-79.84|NA-US-PA-EAST BUTLER
16030|PO Box|Eau Claire|PA|41.13|-79.79|NA-US-PA-EAU CLAIRE
16033|Standard|Evans City|PA|40.76|-80.05|NA-US-PA-EVANS CITY
16034|Standard|Fenelton|PA|40.85|-79.75|NA-US-PA-FENELTON
16035|PO Box|Forestville|PA|41.11|-79.98|NA-US-PA-FORESTVILLE
16036|PO Box|Foxburg|PA|41.14|-79.68|NA-US-PA-FOXBURG
16037|Standard|Harmony|PA|40.80|-80.12|NA-US-PA-HARMONY
16038|Standard|Harrisville|PA|41.13|-80.01|NA-US-PA-HARRISVILLE
16039|PO Box|Herman|PA|40.83|-79.79|NA-US-PA-HERMAN
16040|Standard|Hilliards|PA|41.10|-79.83|NA-US-PA-HILLIARDS
16041|Standard|Karns City|PA|40.99|-79.72|NA-US-PA-KARNS CITY
16045|Standard|Lyndora|PA|40.85|-79.92|NA-US-PA-LYNDORA
16046|Standard|Mars|PA|40.69|-80.01|NA-US-PA-MARS
16048|PO Box|North Washington|PA|40.53|-79.60|NA-US-PA-NORTH WASHINGTON
16049|Standard|Parker|PA|41.09|-79.68|NA-US-PA-PARKER
16050|Standard|Petrolia|PA|41.02|-79.71|NA-US-PA-PETROLIA
16051|Standard|Portersville|PA|40.92|-80.14|NA-US-PA-PORTERSVILLE
16052|Standard|Prospect|PA|40.90|-80.04|NA-US-PA-PROSPECT
16053|Standard|Renfrew|PA|40.80|-79.98|NA-US-PA-RENFREW
16054|PO Box|Saint Petersburg|PA|41.16|-79.65|NA-US-PA-SAINT PETERSBURG
16055|Standard|Sarver|PA|40.73|-79.73|NA-US-PA-SARVER
16056|Standard|Saxonburg|PA|40.75|-79.81|NA-US-PA-SAXONBURG
16057|Standard|Slippery Rock|PA|41.07|-80.06|NA-US-PA-SLIPPERY ROCK
16058|PO Box|Turkey City|PA|41.18|-79.61|NA-US-PA-TURKEY CITY
16059|Standard|Valencia|PA|40.67|-79.98|NA-US-PA-VALENCIA
16061|Standard|West Sunbury|PA|41.00|-79.89|NA-US-PA-WEST SUNBURY
16063|Standard|Zelienople|PA|40.78|-80.14|NA-US-PA-ZELIENOPLE
